"mediaID"	"mediaType"	"accessURI"	"format"	"license"	"owner"	"description"	"media_pk"
"P146.1BS_01L19S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_03S"
"P146.1BS_01L19S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_04S"
"P146.1BS_01L19S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_05S"
"P146.1BS_01L19S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_06S"
"P146.1BS_01L19S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_07S"
"P146.1BS_01L19S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_08S"
"P146.1BS_01L19S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_09S"
"P146.1BS_01L19S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_10S"
"P146.1BS_01L19S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_11S"
"P146.1BS_01L19S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_12S"
"P146.1BS_01L19S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_13S"
"P146.1BS_01L19S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_14S"
"P146.1BS_01L19S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_15S"
"P146.1BS_01L19S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_16S"
"P146.1BS_01L19S_17S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_17S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_17S"
"P146.1BS_01L19S_18S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_18S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_18S"
"P146.1BS_01L19S_19S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.1BS_urban_2018_01L19S_19S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.1BS_01L19S_19S"
"P146.2AL_01L07S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AL_wet_2018_01L07S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AL_01L07S_01L"
"P146.2AS_01L07S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_01S"
"P146.2AS_01L07S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_02S"
"P146.2AS_01L07S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_03S"
"P146.2AS_01L07S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_04S"
"P146.2AS_01L07S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_05S"
"P146.2AS_01L07S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_06S"
"P146.2AS_01L07S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2AS_wet_2018_01L07S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2AS_01L07S_07S"
"P146.2BL_01L15S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BL_wet_2018_01L15S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BL_01L15S_01L"
"P146.2BS_01L15S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_01S"
"P146.2BS_01L15S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_02S"
"P146.2BS_01L15S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_03S"
"P146.2BS_01L15S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_04S"
"P146.2BS_01L15S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_05S"
"P146.2BS_01L15S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_06S"
"P146.2BS_01L15S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_07S"
"P146.2BS_01L15S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_08S"
"P146.2BS_01L15S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_09S"
"P146.2BS_01L15S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_10S"
"P146.2BS_01L15S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_11S"
"P146.2BS_01L15S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_12S"
"P146.2BS_01L15S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_13S"
"P146.2BS_01L15S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_14S"
"P146.2BS_01L15S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P146.2BS_wet_2018_01L15S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P146.2BS_01L15S_15S"
"P148.2AL_01L19S_01L"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AL_wet_2018_01L19S_01L.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AL_01L19S_01L"
"P148.2AS_01L19S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_01S"
"P148.2AS_01L19S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_02S"
"P148.2AS_01L19S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_03S"
"P148.2AS_01L19S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_04S"
"P148.2AS_01L19S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_05S"
"P148.2AS_01L19S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_06S"
"P148.2AS_01L19S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_07S"
"P148.2AS_01L19S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_08S"
"P148.2AS_01L19S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_09S"
"P148.2AS_01L19S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P148.2AS_wet_2018_01L19S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P148.2AS_01L19S_10S"
